start_ts,end_ts,src_ip,dst_ip,src_port,dst_port,protocol,tos,tcp_flags,packet_count,bytes,router_in_port,router_out_port
1361952002.538,1361952005.226,7.35.157.46,18.141.178.80,27524,443,6,0,0,17,3068,49,78
1361952002.538,1361952002.794,216.182.191.147,7.35.156.231,80,36388,6,0,0,5,613,78,50
1361952002.538,1361952002.922,160.68.123.129,7.35.157.46,80,45388,6,32,0,6,876,57,49
1361952002.538,1361952002.538,7.35.156.229,205.221.198.64,63351,80,6,0,0,2,104,50,57
1361952002.538,1361952004.778,7.35.250.0,65.52.124.69,443,49119,6,0,0,7,1159,50,57
1361952002.538,1361952002.666,7.35.86.18,23.197.209.120,80,51515,6,0,0,5,939,50,57
1361952002.538,1361952006.506,18.141.178.80,7.35.157.46,443,27524,6,0,0,21,3774,78,49
1361952002.538,1361952002.602,7.35.62.3,160.111.210.4,56071,1935,6,0,0,6,571,49,78
1361952002.538,1361952002.922,160.68.123.129,7.35.157.46,80,9726,6,32,0,6,935,57,49
1361952002.538,1361952002.666,7.35.157.46,72.39.135.221,61870,80,6,0,0,6,853,49,57
1361952002.538,1361952003.050,216.84.74.70,41.43.197.133,3128,63338,6,0,0,5,2612,50,50
1361952002.538,1361952004.586,178.73.230.12,41.43.208.254,80,51215,6,0,0,15,8287,78,50
1361952002.538,1361952002.666,41.43.208.81,205.221.198.117,55299,443,6,0,0,9,1256,50,57
1361952002.602,1361952002.922,7.35.156.236,38.217.25.212,53872,80,6,0,0,8,1431,49,57
1361952002.598,1361952002.726,7.35.157.46,8.148.164.225,54600,80,6,0,0,7,799,50,57
1361952002.598,1361952002.662,72.39.135.221,7.35.157.46,80,61870,6,32,0,5,528,57,50
1361952002.598,1361952003.430,65.228.27.144,7.35.217.173,35822,58998,6,32,0,8,826,57,50
1361952002.534,1361952002.598,205.221.198.117,41.43.208.81,443,55300,6,0,0,6,820,57,50
1361952002.598,1361952004.070,74.47.189.144,7.35.172.25,80,54101,6,0,0,5,558,78,50
1361952002.598,1361952004.134,216.84.74.70,223.152.176.227,38911,80,6,0,0,49,2935,50,78
1361952002.598,1361952002.790,117.67.25.114,7.35.99.110,80,62378,6,0,0,4,597,78,50
1361952002.598,1361952002.598,7.35.156.229,205.221.198.68,59910,80,6,0,0,2,104,49,57
1361952002.602,1361952003.306,7.35.156.253,8.159.25.163,33326,80,6,0,0,8,3061,50,57
1361952002.602,1361952002.922,180.61.16.54,248.207.142.102,41051,80,6,32,0,4,216,57,50
1361952002.602,1361952002.666,8.148.164.225,7.35.157.46,80,22912,6,32,0,5,476,57,49
1361952002.602,1361952002.666,8.148.164.225,7.35.157.46,80,54600,6,32,0,5,476,57,49
1361952002.602,1361952002.730,125.178.224.90,41.43.220.156,58278,56116,6,32,0,5,647,57,50
1361952002.602,1361952002.730,69.189.254.21,41.43.195.114,50744,58625,6,32,0,6,524,57,50
1361952002.602,1361952002.794,248.207.142.102,180.61.16.54,80,41051,6,0,0,3,168,50,78
1361952002.602,1361952002.986,8.159.25.163,7.35.156.253,80,50780,6,32,0,7,2390,57,49
1361952002.602,1361952002.666,3.15.28.53,41.43.205.49,27031,54220,6,32,0,3,144,57,50
1361952002.602,1361952003.306,8.159.25.163,7.35.156.253,80,33326,6,32,0,8,2436,57,49
1361952002.602,1361952002.986,7.35.157.41,168.187.229.103,42615,80,6,0,0,20,1834,50,78
1361952002.602,1361952003.050,216.226.212.154,41.43.220.237,61932,56765,6,32,0,6,849,57,50
1361952002.602,1361952002.602,7.35.156.229,205.221.198.65,12251,80,6,0,0,2,104,49,57
1361952002.602,1361952002.730,41.43.195.114,69.189.254.21,58625,50744,6,0,0,5,478,49,57
1361952002.602,1361952002.922,160.68.123.129,7.35.157.46,80,61125,6,32,0,6,876,57,49
1361952002.602,1361952002.602,216.175.186.12,41.43.210.48,443,60339,6,0,0,2,113,78,50
1361952002.601,1361952002.601,216.175.186.12,41.43.210.48,443,60338,6,0,0,2,113,78,50
1361952002.601,1361952006.633,7.35.156.241,174.168.30.36,23419,80,6,0,0,71,7492,50,78
1361952002.601,1361952003.049,41.43.220.237,216.226.212.154,56765,61932,6,0,0,5,803,50,78
1361952002.601,1361952002.921,160.68.123.129,7.35.157.46,80,54653,6,32,0,6,876,57,49
1361952002.601,1361952002.601,41.43.162.33,70.164.39.194,80,43570,6,0,0,2,112,49,57
1361952002.601,1361952002.793,41.43.212.172,23.101.45.222,58363,1739,6,0,0,5,443,49,57
1361952002.601,1361952002.665,70.164.39.194,41.43.162.3,56844,80,6,0,0,4,216,57,49
1361952002.601,1361952002.601,41.43.162.3,70.164.39.194,80,56844,6,0,0,2,112,49,57
1361952002.601,1361952006.249,41.43.208.81,205.221.198.117,55301,80,6,0,0,8,1264,50,57
1361952002.601,1361952005.289,160.68.126.160,7.35.157.46,80,27696,6,32,0,4,588,57,50
1361952002.601,1361952003.497,41.43.163.75,74.240.70.86,58285,443,6,0,0,12,1136,50,57
1361952002.601,1361952002.665,70.164.39.194,41.43.162.33,43572,80,6,0,0,4,216,57,49
1361952002.601,1361952002.665,41.43.162.33,70.164.39.194,80,43572,6,0,0,2,112,49,57
1361952002.601,1361952003.497,72.39.49.0,188.228.241.215,39273,80,6,0,0,6,788,50,78
1361952002.601,1361952005.481,160.84.55.245,41.43.219.143,80,53476,6,0,0,1233,1842276,78,50
1361952002.601,1361952002.665,7.35.62.3,160.111.210.4,56072,1935,6,0,0,6,571,50,78
1361952002.601,1361952006.569,66.107.150.31,7.35.156.235,80,61039,6,0,0,9,644,78,49
1361952002.601,1361952002.729,12.159.18.56,7.35.156.224,80,38805,6,32,0,7,5326,57,49
1361952002.601,1361952003.241,215.191.204.201,7.35.250.73,52421,80,6,32,0,7,518,57,50
1361952002.601,1361952003.049,7.35.250.73,215.191.204.201,80,52421,6,0,0,6,2858,50,78
1361952002.665,1361952002.985,41.43.212.77,12.159.18.56,33104,443,6,0,0,15,4937,49,57
1361952002.665,1361952002.857,75.13.242.202,7.35.217.160,80,57617,6,32,0,7,607,57,49
1361952002.665,1361952002.857,41.43.194.33,48.31.38.108,13860,80,6,0,0,3,1217,50,57
1361952002.665,1361952002.793,41.43.208.81,205.221.198.117,55303,80,6,0,0,5,532,50,57
1361952002.665,1361952003.369,52.67.185.165,41.43.220.156,56202,56114,6,32,0,5,532,57,50
1361952002.665,1361952002.793,205.221.198.117,41.43.208.81,80,55303,6,0,0,4,622,57,50
1361952002.665,1361952002.665,7.35.47.181,115.206.149.248,443,63074,6,0,0,2,92,49,57
1361952002.665,1361952002.665,7.35.156.235,18.141.178.80,61251,443,6,0,0,4,229,49,78
1361952002.665,1361952003.113,175.57.113.83,41.43.196.12,47773,5123,6,32,0,4,268,57,50
1361952002.664,1361952003.432,111.92.234.84,41.43.208.1,8000,53794,6,32,0,4,261,57,50
1361952002.664,1361952003.112,216.84.74.70,206.91.40.75,35070,80,6,0,0,37,6245,50,57
1361952002.664,1361952002.664,18.141.178.80,7.35.156.235,443,55332,6,0,0,5,287,78,50
1361952002.664,1361952002.664,18.141.178.80,7.35.156.235,443,61251,6,0,0,5,287,78,50
1361952002.664,1361952003.624,7.35.156.229,205.221.198.78,44526,80,6,0,0,2,104,50,57
1361952002.664,1361952004.136,178.73.230.12,41.43.208.254,80,51217,6,0,0,16,10390,78,50
1361952002.664,1361952002.728,205.221.198.127,41.43.208.46,443,63867,6,0,0,4,274,57,50
1361952002.664,1361952002.664,7.35.157.34,205.221.198.116,63542,443,6,0,0,3,183,50,57
1361952002.664,1361952005.864,7.35.157.16,4.236.115.53,65016,80,6,0,0,4,220,50,78
1361952002.664,1361952004.200,178.73.230.12,41.43.208.254,80,51216,6,0,0,30,35257,78,50
1361952002.664,1361952003.112,7.35.157.44,105.156.154.11,55094,80,6,0,0,4,304,49,78
1361952002.664,1361952002.792,7.35.157.34,30.81.160.104,29782,443,6,0,0,4,201,50,57
1361952002.664,1361952002.984,41.43.218.230,126.217.237.88,57825,60410,6,0,0,5,803,50,78
1361952002.664,1361952004.136,178.73.230.12,41.43.208.254,80,51218,6,0,0,12,4487,78,50
1361952002.664,1361952003.944,178.73.230.12,41.43.208.254,80,51219,6,0,0,7,834,78,50
1361952002.664,1361952005.352,41.43.218.230,94.121.102.180,53573,443,6,0,0,3,138,50,78
1361952002.664,1361952002.792,7.35.217.47,72.51.5.137,53420,443,6,0,0,4,201,49,78
1361952002.664,1361952002.856,24.244.207.201,7.35.157.46,80,44728,6,0,0,4,975,78,50
1361952002.664,1361952005.864,4.236.115.53,7.35.157.16,80,65016,6,0,0,2,112,78,50
1361952002.664,1361952002.664,41.43.208.46,205.221.198.127,63867,443,6,0,0,3,138,49,57
1361952002.664,1361952003.816,7.35.26.197,24.202.231.251,60952,443,6,0,0,11,2714,50,78
1361952002.664,1361952003.112,168.187.229.103,7.35.157.41,80,42615,6,0,0,20,23314,78,49
1361952002.664,1361952002.920,68.65.217.241,216.84.74.71,80,45834,6,32,0,5,1794,57,49
1361952002.664,1361952002.728,7.35.157.41,18.141.190.84,7537,443,6,0,0,4,229,50,78
1361952002.664,1361952004.264,7.35.157.47,205.221.198.69,29263,80,6,0,0,2,110,49,57
1361952002.664,1361952002.920,65.54.252.23,7.35.157.45,60158,4956,6,32,0,3,144,57,49
1361952002.664,1361952002.728,7.35.157.41,18.141.190.84,42364,443,6,0,0,5,281,50,78
1361952002.664,1361952002.984,7.35.156.231,216.182.191.147,10985,80,6,0,0,6,670,49,78
1361952002.728,1361952005.352,94.121.102.180,41.43.218.230,443,53573,6,0,0,4,211,78,50
1361952002.664,1361952003.368,7.35.156.236,30.100.248.187,48625,443,6,0,0,17,2095,49,57
1361952002.664,1361952002.792,7.35.62.3,160.111.210.4,56073,1935,6,0,0,6,571,50,78
1361952002.728,1361952005.352,94.121.102.180,41.43.218.230,443,53571,6,0,0,4,211,78,50
1361952002.728,1361952003.752,7.35.157.34,178.4.180.62,1136,80,6,0,0,22,1684,49,57
1361952002.728,1361952004.328,41.43.209.13,160.111.231.102,52067,80,6,0,0,11,4104,50,57
1361952002.728,1361952003.944,41.43.209.13,160.111.231.102,52063,80,6,0,0,8,657,50,57
1361952002.728,1361952002.728,7.35.156.229,74.240.0.116,14773,80,6,0,0,2,92,49,57
1361952002.728,1361952004.328,41.43.209.13,160.111.231.102,52065,1935,6,0,0,11,4106,50,57
1361952002.728,1361952003.112,216.84.74.70,41.43.197.181,3128,60702,6,0,0,6,2063,50,50
1361952002.728,1361952002.856,41.43.220.237,115.25.145.115,50431,56804,6,0,0,6,845,49,57
1361952002.727,1361952005.671,212.107.105.47,41.43.195.248,443,51508,6,32,0,4,205,57,50
1361952002.727,1361952005.351,94.121.102.180,41.43.218.230,443,53569,6,0,0,4,211,78,50
1361952002.727,1361952005.287,248.207.142.6,124.219.166.55,993,52850,6,0,0,13,3767,50,57
1361952002.727,1361952002.919,74.41.197.184,7.35.127.98,80,51203,6,32,0,5,462,57,49
1361952002.727,1361952003.495,41.43.163.75,74.240.70.86,58287,443,6,0,0,12,1136,50,57
1361952002.727,1361952005.543,205.221.198.71,7.35.157.47,80,31028,6,0,0,12,10541,57,49
1361952002.727,1361952002.791,65.237.55.0,7.35.250.168,54299,443,6,32,0,3,159,57,49
1361952002.727,1361952002.919,7.35.157.46,24.244.207.201,33035,80,6,0,0,6,486,50,78
1361952002.727,1361952003.495,74.240.70.86,41.43.163.75,443,58286,6,0,0,6,1382,57,49
1361952002.727,1361952002.791,66.107.139.175,41.43.160.244,443,54377,6,0,0,3,222,78,49
1361952002.727,1361952002.855,7.35.157.46,216.83.150.71,38897,80,6,0,0,7,1977,49,78
1361952002.727,1361952002.791,41.43.160.244,66.107.139.175,54377,443,6,0,0,3,159,50,78
1361952002.727,1361952003.175,7.35.157.46,160.68.123.129,44831,443,6,0,0,18,1617,50,78
1361952002.727,1361952002.919,24.244.207.201,7.35.157.46,80,33035,6,0,0,4,1196,78,50
1361952002.727,1361952003.303,41.43.218.230,206.100.147.196,55467,58529,6,0,0,6,493,49,57
1361952002.727,1361952003.431,7.35.156.254,30.91.255.37,33697,443,6,0,0,16,2036,50,57
1361952002.727,1361952002.983,216.182.191.147,7.35.156.231,80,45476,6,0,0,5,613,78,50
1361952002.727,1361952003.943,7.35.39.116,74.47.189.144,62578,80,6,0,0,6,463,49,78
1361952002.727,1361952004.391,41.43.195.114,162.99.118.88,51985,80,6,0,0,6,2932,50,78
1361952002.727,1361952002.791,216.84.74.70,41.43.210.214,80,63419,6,0,0,5,1654,50,50
1361952002.727,1361952002.791,216.84.74.71,41.43.208.252,80,63582,6,0,0,5,1667,50,50
1361952002.727,1361952002.791,7.35.156.226,24.244.204.200,50517,443,6,0,0,2,98,50,78
1361952002.727,1361952002.791,7.35.156.226,24.244.207.208,39763,443,6,0,0,2,98,49,78
1361952002.727,1361952002.791,7.35.157.40,4.236.115.53,14650,80,6,0,0,6,452,50,78
1361952002.727,1361952003.239,212.150.232.78,41.43.220.156,59051,56115,6,32,0,5,536,57,50
1361952002.727,1361952003.239,41.43.195.114,162.99.234.115,51986,80,6,0,0,6,1859,50,78
1361952002.727,1361952002.727,7.35.156.229,74.240.71.203,32587,80,6,0,0,2,104,49,57
1361952002.727,1361952002.791,7.35.156.226,24.244.204.200,37621,443,6,0,0,2,98,50,78
1361952002.727,1361952002.791,7.35.156.226,24.244.204.200,60214,443,6,0,0,2,98,50,78
1361952002.727,1361952002.983,68.65.217.241,216.84.74.71,80,56097,6,32,0,5,1794,57,49
1361952002.727,1361952003.367,41.43.218.230,84.6.157.201,57825,53269,6,0,0,5,465,50,57
1361952002.727,1361952004.199,7.35.157.47,105.123.199.102,42586,80,6,0,0,2,104,49,78
1361952002.727,1361952003.047,7.35.157.46,160.68.123.129,10215,80,6,0,0,6,1078,50,78
1361952002.727,1361952002.727,24.244.204.200,7.35.156.226,443,22502,6,0,0,2,157,78,50
1361952002.727,1361952002.727,7.35.156.229,74.240.71.203,47134,80,6,0,0,2,104,49,57
1361952002.727,1361952002.727,24.244.204.200,7.35.156.226,443,50517,6,0,0,2,157,78,50
1361952002.727,1361952002.727,24.244.204.200,7.35.156.226,443,37621,6,0,0,2,157,78,50
1361952002.727,1361952002.727,24.244.204.200,7.35.156.226,443,60214,6,0,0,2,157,78,50
1361952002.791,1361952002.983,7.35.156.227,205.221.198.64,37476,80,6,0,0,5,1826,50,57
1361952002.791,1361952003.879,205.195.41.186,7.35.157.32,80,59003,6,0,0,3,160,78,50
1361952002.790,1361952002.790,7.35.156.226,24.244.207.208,41144,443,6,0,0,2,98,49,78
1361952002.790,1361952002.982,7.35.157.46,205.247.149.207,63023,80,6,0,0,8,1966,49,78
1361952002.790,1361952003.814,24.202.231.251,7.35.26.197,443,60952,6,0,0,13,6237,78,49
1361952002.786,1361952003.362,69.220.114.201,41.43.219.99,80,65066,6,0,0,12,10967,78,50
1361952002.786,1361952002.786,24.244.207.179,7.35.156.253,80,19131,6,0,0,2,104,78,50
1361952002.786,1361952004.706,71.205.39.165,7.35.33.127,22,54661,6,32,0,39,6897,57,50
1361952002.786,1361952002.978,68.65.217.241,216.84.74.71,80,40287,6,32,0,5,1794,57,49
1361952002.786,1361952002.914,216.83.150.71,7.35.157.46,80,38897,6,32,0,7,693,57,50
1361952002.786,1361952004.066,7.35.11.150,237.229.132.27,80,1343,6,0,0,28,37622,50,76
1361952002.786,1361952003.298,238.135.35.139,41.43.162.34,49169,80,6,0,0,6,590,76,49
1361952002.786,1361952003.106,216.182.191.147,7.35.156.231,80,10985,6,0,0,5,613,78,50
1361952002.786,1361952003.426,226.183.133.3,7.35.48.163,38532,80,6,0,0,22,1202,76,50
1361952002.786,1361952003.170,71.21.245.206,41.43.220.156,57848,56118,6,32,0,5,536,57,50
1361952002.786,1361952003.426,7.35.48.163,226.183.133.3,80,38532,6,0,0,22,28081,49,76
1361952002.786,1361952003.298,238.135.35.139,41.43.162.34,49184,80,6,0,0,9,761,76,49
1361952002.786,1361952002.914,67.31.134.183,41.43.220.156,58371,56119,6,0,0,5,536,78,50
1361952002.786,1361952003.682,41.43.195.47,212.107.105.47,52334,80,6,0,0,6,694,50,78
1361952002.786,1361952003.362,41.43.220.156,52.173.176.78,56120,58913,6,0,0,6,582,49,78
1361952002.786,1361952003.106,41.43.215.215,121.229.244.148,50989,80,6,0,0,5,676,50,78
1361952002.786,1361952002.978,7.35.157.47,68.65.217.248,34936,80,6,0,0,5,1538,49,57
1361952002.786,1361952002.786,24.244.207.201,41.43.194.114,443,4717,6,0,0,2,139,78,50
1361952002.786,1361952006.626,69.171.28.223,7.35.250.0,53379,443,6,32,0,10,1886,57,50
1361952002.786,1361952003.490,41.43.163.75,74.240.70.86,58288,443,6,0,0,10,903,50,57
1361952002.790,1361952003.942,125.122.230.205,41.43.220.83,50391,16072,6,0,0,8,522,78,50
1361952002.790,1361952002.982,7.35.156.254,69.213.158.87,17615,80,6,0,0,5,640,50,78
1361952002.790,1361952002.790,24.244.207.201,41.43.194.114,443,4718,6,0,0,2,139,78,50
1361952002.790,1361952006.566,7.35.250.0,69.171.28.223,443,53379,6,0,0,8,1686,50,57
1361952002.790,1361952002.918,7.35.41.68,168.69.108.239,35027,50624,6,0,0,3,144,50,78
1361952002.790,1361952004.326,7.35.157.47,205.221.198.69,3248,80,6,0,0,2,110,49,57
1361952002.790,1361952002.918,41.43.212.182,8.164.201.74,53425,80,6,0,0,7,1091,50,57
1361952002.790,1361952003.174,41.43.220.237,23.244.99.3,50438,56636,6,0,0,6,845,49,78
1361952002.790,1361952003.494,41.43.163.75,74.240.70.86,58289,443,6,0,0,12,1136,50,57
1361952002.790,1361952006.182,160.111.234.70,41.43.194.4,80,54120,6,0,0,119,170968,78,50
1361952002.790,1361952002.982,7.35.156.174,205.223.85.211,48648,80,6,0,0,5,696,50,78
1361952002.790,1361952003.686,188.228.241.215,72.39.49.0,80,39273,6,32,0,6,412,57,50
1361952002.790,1361952002.918,71.222.84.231,7.35.157.47,80,10979,6,32,0,3,608,57,50
1361952002.853,1361952003.493,74.240.70.86,41.43.163.75,443,58288,6,0,0,6,1383,57,49
1361952002.853,1361952002.917,7.35.62.3,160.111.210.4,56075,1935,6,0,0,6,571,49,78
1361952002.853,1361952002.853,7.35.157.42,24.244.204.224,48612,443,6,0,0,2,92,50,78
1361952002.853,1361952004.069,74.47.189.144,7.35.39.116,80,62578,6,0,0,5,671,78,49
1361952002.853,1361952003.173,7.35.1.30,241.20.1.110,56203,80,6,0,0,5,425,49,57
1361952002.853,1361952002.853,7.35.157.42,18.141.190.74,54473,443,6,0,0,2,92,50,78
1361952002.853,1361952002.853,163.123.188.249,41.43.195.91,49220,7434,6,0,0,2,104,78,50
1361952002.853,1361952003.237,105.156.154.11,7.35.157.44,80,55094,6,32,0,4,1322,57,49
1361952002.853,1361952003.173,48.31.38.108,41.43.194.33,80,13860,6,32,0,4,184,57,50
1361952002.853,1361952002.853,24.244.204.224,7.35.157.42,443,48612,6,0,0,2,113,78,49
1361952002.853,1361952003.429,226.183.133.3,7.35.48.163,38534,80,6,0,0,20,1106,76,50
1361952002.853,1361952003.301,160.68.123.129,7.35.157.46,443,8870,6,32,0,14,5469,57,49
1361952002.853,1361952003.109,160.68.123.129,7.35.157.46,80,10215,6,32,0,6,876,57,49
1361952002.853,1361952003.237,7.35.156.164,160.84.51.144,17702,80,6,0,0,21,1466,49,78
1361952002.853,1361952003.941,222.226.215.19,248.207.142.8,1371,25,6,32,0,3,144,57,49
1361952002.853,1361952002.853,18.141.190.74,7.35.157.42,443,54473,6,0,0,3,159,78,49
1361952002.853,1361952003.493,59.39.231.244,248.207.142.102,23028,80,6,32,0,6,393,57,50
1361952002.853,1361952003.045,7.35.94.232,216.183.119.21,3503,80,6,0,0,5,685,49,78
1361952002.853,1361952003.045,205.223.85.211,7.35.156.174,80,48648,6,32,0,5,2115,57,50
1361952002.853,1361952002.981,7.35.232.125,216.180.170.180,59343,443,6,0,0,9,2207,49,57
1361952002.853,1361952002.981,216.180.170.180,7.35.232.125,443,59343,6,32,0,12,5398,57,50
1361952002.853,1361952003.109,68.65.217.244,41.43.208.69,80,55842,6,32,0,4,514,57,50
1361952002.853,1361952003.365,110.149.155.3,7.35.156.230,80,61957,6,32,0,5,502,57,49
1361952002.853,1361952003.109,216.182.191.147,7.35.157.43,80,51660,6,0,0,5,613,78,50
1361952002.853,1361952005.029,216.84.74.71,168.90.223.161,32972,80,6,0,0,6,1590,50,78
1361952002.853,1361952002.853,41.43.209.112,117.66.92.219,50019,80,6,0,0,2,92,49,78
1361952002.853,1361952003.045,68.65.217.248,7.35.157.47,80,34936,6,32,0,4,475,57,49
1361952002.853,1361952005.029,216.84.74.71,168.90.223.161,41900,80,6,0,0,6,1587,50,78
1361952002.853,1361952002.917,41.43.212.77,24.244.204.194,32975,443,6,0,0,3,150,50,78
1361952002.917,1361952002.981,7.35.156.174,205.223.54.57,4552,80,6,0,0,2,110,50,78
1361952002.917,1361952002.917,41.43.200.81,216.243.129.250,54053,80,6,0,0,2,104,49,78
1361952002.917,1361952003.045,70.128.46.15,7.35.250.73,55603,80,6,0,0,6,556,76,49
1361952002.917,1361952005.413,65.27.196.253,7.35.250.0,56697,443,6,32,0,10,1857,57,49
1361952002.917,1361952002.917,7.35.156.231,18.141.178.80,2766,443,6,0,0,5,281,49,78
1361952002.917,1361952004.133,4.236.115.53,7.35.157.47,80,24197,6,0,0,3,156,78,49
1361952002.917,1361952004.517,4.236.115.53,7.35.157.47,80,12393,6,0,0,3,156,78,49
1361952002.917,1361952002.917,7.35.156.243,205.221.198.68,51839,443,6,0,0,5,287,49,57
1361952002.916,1361952003.108,4.236.125.41,7.35.157.45,443,63642,6,0,0,3,262,78,50
1361952002.916,1361952003.492,41.43.163.75,74.240.70.86,58290,443,6,0,0,10,903,50,57
1361952002.916,1361952002.916,205.221.198.68,7.35.156.243,443,51839,6,0,0,4,220,57,50
1361952002.916,1361952003.620,41.43.195.6,205.221.214.5,61446,80,6,0,0,353,17444,49,57
1361952002.916,1361952003.300,160.84.51.144,7.35.156.164,80,17702,6,32,0,30,37585,57,50
1361952002.916,1361952003.172,184.180.29.216,7.35.157.34,443,18312,6,48,0,3,210,57,50
1361952002.916,1361952003.108,68.247.138.82,7.35.86.91,45272,80,6,0,0,9,788,57,49
1361952002.916,1361952003.492,41.43.218.230,93.101.228.49,57825,65084,6,0,0,5,465,49,57
1361952002.916,1361952005.092,168.90.223.161,216.84.74.71,80,32972,6,32,0,4,881,57,49
1361952002.916,1361952002.980,7.35.156.225,168.178.35.71,17827,80,6,0,0,5,381,49,57
1361952002.916,1361952003.044,70.128.46.15,7.35.250.73,58366,80,6,0,0,6,558,76,49
1361952002.916,1361952003.556,226.183.133.3,7.35.48.163,38535,80,6,0,0,23,1248,76,50
1361952002.916,1361952003.492,74.240.70.86,41.43.163.75,443,58290,6,0,0,6,1382,57,49
1361952002.916,1361952002.980,216.84.74.71,71.222.84.229,43773,80,6,0,0,4,875,50,78
1361952002.916,1361952005.796,7.35.156.242,74.240.0.85,30354,80,6,0,0,18,1250,50,57
1361952002.916,1361952003.364,171.142.114.5,72.39.49.177,80,56208,6,40,0,6,1511,57,49
1361952002.916,1361952005.796,7.35.156.242,74.240.0.85,61762,80,6,0,0,30,1807,50,57
1361952002.916,1361952005.796,7.35.156.242,94.121.102.26,18282,80,6,0,0,32,1875,50,78
1361952002.916,1361952003.300,23.244.99.3,41.43.220.237,56636,50438,6,32,0,5,799,57,50
1361952002.916,1361952003.044,71.222.84.197,7.35.97.101,80,52927,6,32,0,3,421,57,49
1361952002.916,1361952005.796,74.240.0.85,7.35.156.242,80,30354,6,0,0,22,25901,57,49
1361952002.916,1361952005.668,212.107.105.47,41.43.195.248,443,51539,6,32,0,4,205,57,50
1361952002.916,1361952002.916,115.231.236.46,7.35.11.148,63617,21109,6,32,0,2,104,57,49
1361952002.980,1361952002.980,107.138.84.7,7.35.156.228,10641,55157,6,32,0,2,92,57,49
1361952002.916,1361952003.556,99.119.176.142,41.43.212.172,63057,58363,6,32,0,8,937,57,50
1361952002.916,1361952005.796,74.240.0.85,7.35.156.242,80,61762,6,0,0,40,52124,57,49
1361952002.980,1361952003.108,7.35.250.73,70.128.46.15,80,61124,6,0,0,8,5375,50,78
1361952002.916,1361952006.308,113.248.162.90,41.43.202.60,53892,11550,6,32,0,6,464,57,50
1361952002.980,1361952003.620,72.39.49.9,162.99.61.142,55241,80,6,0,0,6,769,50,78
1361952002.916,1361952003.300,121.229.244.148,41.43.215.215,80,50989,6,32,0,5,1225,57,50
1361952002.916,1361952003.556,41.43.212.172,99.119.176.142,58363,63057,6,0,0,5,799,50,78
1361952002.980,1361952002.980,7.35.157.43,4.236.125.41,39746,443,6,0,0,3,187,50,78
1361952002.980,1361952002.980,7.35.157.43,4.236.115.80,47701,443,6,0,0,3,187,49,78
1361952002.980,1361952002.980,7.35.157.43,4.236.124.54,4259,443,6,0,0,3,187,49,78
1361952002.980,1361952002.980,23.199.246.90,7.35.250.168,52604,443,6,32,0,2,131,57,49
1361952002.980,1361952003.044,238.135.38.170,7.35.89.113,56633,80,6,0,0,6,589,76,50
1361952002.980,1361952002.980,7.35.157.43,4.236.125.41,22199,443,6,0,0,3,187,50,78
1361952002.979,1361952003.299,69.168.78.59,41.43.220.237,56316,50439,6,32,0,5,799,57,50
1361952002.979,1361952003.299,7.35.156.229,207.162.5.182,55616,80,6,0,0,6,1016,50,78
1361952002.979,1361952003.043,216.84.74.70,41.43.221.189,3128,54161,6,0,0,6,3715,50,50
1361952002.979,1361952005.219,7.35.250.0,23.199.253.28,443,61455,6,0,0,7,1162,50,57
1361952002.979,1361952003.043,7.35.157.43,50.77.216.118,48540,443,6,0,0,4,235,49,78
1361952002.979,1361952003.171,102.149.48.150,41.43.195.102,80,54121,6,32,0,2,92,57,50
1361952002.979,1361952003.043,71.222.84.229,216.84.74.71,80,43773,6,32,0,3,608,57,50
1361952002.979,1361952002.979,4.236.124.54,7.35.157.43,443,61409,6,0,0,2,141,78,49
1361952002.979,1361952002.979,4.236.124.54,7.35.157.43,443,26625,6,0,0,2,141,78,49
1361952002.979,1361952002.979,4.236.115.80,7.35.157.43,443,11915,6,0,0,2,141,78,49
1361952002.979,1361952002.979,4.236.125.41,7.35.157.43,443,22199,6,0,0,2,141,78,50
1361952002.979,1361952003.299,208.90.24.203,7.35.157.32,80,3614,6,32,0,6,503,57,49
1361952002.979,1361952003.747,41.43.220.156,208.222.134.126,58079,2069,6,0,0,5,532,49,78
1361952002.979,1361952002.979,18.141.178.80,7.35.157.43,80,14257,6,0,0,2,104,78,49
1361952002.979,1361952002.979,41.43.203.16,126.235.0.114,64315,80,6,0,0,2,92,50,78
1361952002.979,1361952004.259,41.43.220.237,244.57.87.251,50441,57561,6,0,0,6,845,49,78
1361952002.979,1361952003.043,168.3.89.244,41.43.200.115,80,42060,6,0,0,19,23953,78,50
1361952002.979,1361952003.555,52.173.176.78,41.43.220.156,58913,56120,6,64,0,5,536,78,50
1361952002.979,1361952003.235,216.84.74.71,68.65.217.241,51341,80,6,0,0,5,1397,50,57
1361952002.979,1361952002.979,4.236.124.54,7.35.157.43,443,10353,6,0,0,2,141,78,49
1361952002.979,1361952004.387,248.207.142.8,82.185.88.188,25,32911,6,0,0,3,189,50,57
1361952002.979,1361952003.171,7.35.217.224,179.17.5.73,50834,80,6,0,0,6,1213,49,78
1361952002.979,1361952003.043,50.84.5.183,7.35.250.168,57809,443,6,32,0,4,235,57,49
1361952002.979,1361952002.979,41.43.203.16,126.235.0.114,64316,80,6,0,0,2,92,50,78
1361952002.979,1361952005.539,103.216.170.32,7.35.156.227,14000,42338,6,32,0,3,156,57,50
