start_ts,end_ts,src_ip,dst_ip,src_port,dst_port,protocol,tos,tcp_flags,packet_count,bytes,router_in_port,router_out_port
1361951994.836,1361951994.836,102.123.183.32,7.35.1.30,56630,51413,17,0,0,1,126,78,50
1361951994.836,1361951994.836,185.143.227.196,7.35.11.235,53,32657,17,0,0,1,212,57,49
1361951994.836,1361951994.836,7.35.156.244,238.137.214.0,63205,40010,17,0,0,1,174,49,78
1361951994.836,1361951994.836,41.43.218.230,89.216.151.14,55360,57130,6,0,0,1,46,49,57
1361951994.836,1361951994.836,7.35.156.244,238.137.214.46,63205,40030,17,0,0,1,174,49,78
1361951998.420,1361951998.420,37.104.129.84,41.43.194.49,4365,32789,17,32,0,1,92,57,50
1361951994.836,1361951994.836,7.35.11.235,239.165.165.166,31780,53,17,0,0,1,90,49,78
1361951994.836,1361951994.836,229.0.124.117,41.43.215.7,50654,35288,6,0,0,1,46,76,50
1361951998.420,1361951998.420,7.35.157.26,205.221.198.70,13374,80,6,0,0,1,46,49,57
1361951998.420,1361951998.420,248.207.38.29,102.5.46.212,53,1765,17,0,0,1,136,49,57
1361951994.836,1361951994.836,41.43.218.230,24.244.204.139,55516,443,6,0,0,1,46,49,78
1361951994.836,1361951994.836,248.91.129.199,152.130.254.120,1026,9876,17,0,0,1,217,76,0
1361951994.836,1361951994.836,41.43.218.230,24.244.207.216,55511,443,6,0,0,1,46,49,78
1361951994.836,1361951994.836,168.239.193.179,7.35.93.70,53,26642,17,0,0,1,90,57,50
1361951994.836,1361951994.836,41.43.205.17,99.216.67.232,60351,19202,17,0,0,1,58,49,78
1361951994.836,1361951994.836,41.43.218.230,24.244.207.201,55530,443,6,0,0,1,46,50,78
1361951994.836,1361951994.836,7.35.93.70,168.239.194.76,34358,53,17,0,0,1,74,50,57
1361951994.836,1361951994.836,24.244.207.240,7.35.157.43,80,21318,6,0,0,1,52,78,49
1361951998.420,1361951998.420,102.5.46.212,248.207.38.29,15433,53,17,32,0,1,72,57,50
1361951994.836,1361951994.836,238.135.130.130,7.35.156.244,40043,63205,17,0,0,1,488,78,49
1361951994.836,1361951994.836,196.58.27.116,41.43.215.7,41323,35288,6,0,0,1,46,76,50
1361951994.836,1361951994.836,41.43.218.230,24.244.207.201,55529,443,6,0,0,1,46,50,78
1361951994.836,1361951994.836,41.43.218.230,24.244.207.201,55527,443,6,0,0,1,46,50,78
1361951994.836,1361951994.836,105.209.33.87,248.207.48.41,53,30601,17,0,0,1,127,78,49
1361951994.836,1361951994.836,94.122.207.66,7.35.93.70,53,32794,17,32,0,1,241,57,50
1361951998.420,1361951998.420,248.207.38.29,102.5.46.212,53,15433,17,0,0,1,136,49,57
1361951994.836,1361951994.836,68.83.248.106,248.207.48.41,53,42633,17,32,0,1,158,57,50
1361951998.419,1361951998.419,65.42.232.89,41.43.203.146,30210,15413,17,32,0,1,50,57,50
1361951994.835,1361951994.835,24.244.204.139,41.43.218.230,443,55515,6,0,0,1,46,78,50
1361951994.835,1361951994.835,24.244.207.216,41.43.218.230,443,55513,6,0,0,1,46,78,50
1361951994.835,1361951994.835,7.35.93.70,94.122.207.66,12127,53,17,0,0,1,77,50,78
1361951994.835,1361951994.835,122.159.226.139,7.35.156.254,8000,36694,17,0,0,1,75,78,49
1361951994.835,1361951994.835,81.2.183.151,248.207.38.29,55941,53,17,32,0,1,71,57,49
1361951994.835,1361951994.835,24.244.207.201,41.43.218.230,443,55530,6,0,0,1,46,78,50
1361951994.835,1361951994.835,248.207.38.29,81.2.183.151,53,55941,17,0,0,1,141,49,57
1361951994.835,1361951994.835,7.35.1.30,208.20.172.92,51413,13125,17,0,0,1,300,49,57
1361951994.835,1361951994.835,7.35.157.29,160.81.101.18,34964,80,6,0,0,1,46,49,78
1361951994.835,1361951994.835,24.217.159.0,41.43.217.42,80,50626,6,0,0,1,445,78,50
1361951994.835,1361951994.835,163.109.37.254,7.35.48.174,41962,53,17,32,0,1,91,57,49
1361951994.835,1361951994.835,7.35.157.47,101.166.135.231,13484,8000,17,0,0,1,97,50,57
1361951994.835,1361951994.835,7.35.48.174,163.109.37.254,53,41962,17,0,0,1,190,50,78
1361951994.835,1361951994.835,94.122.207.66,7.35.93.70,53,31421,17,32,0,1,241,57,50
1361951994.835,1361951994.835,248.207.48.41,160.78.61.4,22288,53,17,0,0,1,66,49,57
1361951998.419,1361951998.419,161.146.142.83,7.35.156.252,12403,14640,17,32,0,1,50,57,50
1361951994.835,1361951994.835,248.207.38.29,46.232.201.243,53,4786,17,0,0,1,119,50,78
1361951994.835,1361951994.835,41.43.219.214,238.137.214.1,60887,40020,17,0,0,1,160,49,78
1361951994.835,1361951994.835,248.207.38.29,74.252.89.132,53,33560,17,0,0,1,113,49,78
1361951994.835,1361951994.835,183.208.153.19,248.207.38.29,18073,53,17,32,0,1,79,57,50
1361951998.419,1361951998.419,7.35.95.157,72.43.122.10,52022,443,6,0,0,1,46,49,57
1361951994.835,1361951994.835,168.239.194.76,7.35.93.70,53,34358,17,0,0,1,131,57,50
1361951998.419,1361951998.419,205.221.198.68,7.35.156.248,80,9975,6,0,0,1,60,57,49
1361951994.835,1361951994.835,41.43.209.227,125.252.76.246,55568,33736,17,0,0,1,50,50,57
1361951994.835,1361951994.835,68.247.138.206,248.207.48.40,36034,53,17,0,0,1,64,57,50
1361951994.835,1361951994.835,41.43.194.18,23.84.121.206,13537,39229,17,0,0,1,131,50,78
1361951994.835,1361951994.835,248.207.48.40,68.247.138.206,53,36034,17,0,0,1,331,49,57
1361951998.419,1361951998.419,74.208.227.251,41.43.205.53,63486,45447,17,32,0,1,51,57,50
1361951994.835,1361951994.835,76.71.9.162,41.43.208.46,35290,12596,17,32,0,1,349,57,50
1361951994.835,1361951994.835,216.84.74.71,191.45.171.141,50147,80,6,0,0,1,52,50,57
1361951994.835,1361951994.835,7.35.93.125,216.244.179.192,25324,53,17,0,0,1,78,49,78
1361951998.419,1361951998.419,7.35.93.113,127.80.158.107,4552,53,17,0,0,1,97,49,57
1361951994.835,1361951994.835,7.35.1.30,163.42.49.23,51413,11785,17,0,0,1,86,49,78
1361951994.835,1361951994.835,7.35.128.146,197.215.188.69,64640,443,6,0,0,1,46,50,78
1361951998.419,1361951998.419,205.221.198.68,7.35.156.248,80,41773,6,0,0,1,60,57,49
1361951994.835,1361951994.835,248.207.38.29,181.141.235.166,53,61548,17,0,0,1,124,49,78
1361951998.419,1361951998.419,250.32.37.228,7.35.1.12,0,0,1,0,0,1,46,76,49
1361951998.419,1361951998.419,41.43.210.230,48.141.201.92,1536,11662,17,0,0,1,100,49,78
1361951994.835,1361951994.835,41.43.205.17,108.207.13.176,60351,55086,17,0,0,1,58,49,78
1361951994.835,1361951994.835,41.43.205.17,111.200.185.75,60351,61494,17,0,0,1,58,49,57
1361951994.834,1361951994.834,212.25.98.66,41.43.217.111,53409,23085,17,32,0,1,131,57,50
1361951994.834,1361951994.834,7.35.93.70,178.4.184.245,46832,53,17,0,0,1,76,49,57
1361951994.834,1361951994.834,7.35.1.30,109.56.165.75,0,771,1,192,0,1,121,50,57
1361951994.834,1361951994.834,51.129.61.177,7.35.48.174,20487,53,17,32,0,1,77,57,50
1361951994.830,1361951994.830,181.97.119.5,248.207.38.29,52613,53,17,32,0,1,64,57,50
1361951994.830,1361951994.830,7.35.95.134,184.180.29.1,51616,443,6,0,0,1,46,49,57
1361951994.830,1361951994.830,216.175.186.12,41.43.218.230,443,55507,6,0,0,1,46,78,50
1361951994.830,1361951994.830,72.17.7.157,248.207.38.29,8676,53,17,0,0,1,72,57,49
1361951998.414,1361951998.414,41.43.208.46,66.9.163.17,12596,15460,17,0,0,1,129,50,57
1361951994.830,1361951994.830,7.35.250.0,205.163.191.185,443,60976,6,0,0,1,52,50,57
1361951994.830,1361951994.830,176.107.74.71,248.207.48.41,53,15145,17,0,0,1,203,78,50
1361951998.414,1361951998.414,191.93.146.211,41.43.220.82,17451,40084,17,32,0,1,96,57,50
1361951994.830,1361951994.830,206.45.143.13,41.43.215.7,10443,2772,6,0,0,1,52,78,50
1361951994.894,1361951994.894,74.252.89.132,248.207.38.29,34062,53,17,32,0,1,65,57,49
1361951994.830,1361951994.830,168.91.60.254,7.35.156.251,443,41484,6,64,0,1,46,78,50
1361951998.414,1361951998.414,66.107.139.175,216.84.74.70,80,51488,6,0,0,1,52,78,50
1361951998.414,1361951998.414,205.221.198.69,7.35.156.251,80,47477,6,0,0,1,52,57,50
1361951994.830,1361951994.830,223.222.0.140,41.43.208.46,9090,12596,17,32,0,1,343,57,50
1361951998.414,1361951998.414,41.43.222.57,169.135.45.207,25610,63186,17,0,0,1,345,50,78
1361951994.830,1361951994.830,7.35.250.0,23.197.158.51,443,54563,6,0,0,1,52,50,57
1361951994.894,1361951994.894,248.207.38.29,167.144.91.177,53,38529,17,0,0,1,292,49,78
1361951994.894,1361951994.894,88.55.209.6,41.43.208.226,12369,30734,17,32,0,1,99,57,50
1361951998.418,1361951998.418,41.43.221.192,65.139.197.238,38117,62702,17,0,0,1,49,50,57
1361951994.898,1361951994.898,41.43.194.112,71.156.24.65,43801,40025,17,0,0,1,160,50,78
1361951994.898,1361951994.898,41.43.208.46,76.239.157.215,12596,58585,17,0,0,1,129,50,78
1361951994.834,1361951994.834,46.232.201.243,248.207.38.29,4786,53,17,32,0,1,70,57,50
1361951998.418,1361951998.418,30.135.111.252,7.35.93.113,53,23559,17,32,0,1,126,57,50
1361951994.898,1361951994.898,7.35.156.253,206.45.206.15,40031,27541,6,0,0,1,46,50,78
1361951994.898,1361951994.898,100.233.251.246,7.35.156.231,8000,33923,17,32,0,1,72,57,50
1361951998.418,1361951998.418,126.220.232.254,41.43.194.9,51589,55639,6,0,0,1,59,78,50
1361951994.834,1361951994.834,41.43.209.227,23.29.204.59,55568,37855,17,0,0,1,51,50,78
1361951998.418,1361951998.418,248.207.48.41,248.117.255.125,6759,53,17,0,0,1,78,50,76
1361951994.834,1361951994.834,218.89.106.244,7.35.156.252,14871,29151,6,0,0,1,79,78,50
1361951994.898,1361951994.898,66.109.214.195,7.35.93.70,53,48031,17,0,0,1,104,78,50
1361951998.418,1361951998.418,30.135.111.252,7.35.93.113,53,4055,17,32,0,1,126,57,50
1361951994.898,1361951994.898,7.35.69.49,8.137.246.79,55848,53,17,0,0,1,77,49,57
1361951994.833,1361951994.833,167.9.186.110,41.43.208.46,27608,12596,17,32,0,1,367,57,50
1361951994.833,1361951994.833,72.39.49.238,176.144.223.76,63734,42950,6,0,0,1,52,50,57
1361951998.417,1361951998.417,35.16.124.167,7.35.156.165,21906,4502,6,0,0,1,883,76,49
1361951994.833,1361951994.833,160.81.5.244,248.207.38.29,63875,53,17,32,0,1,60,57,50
1361951994.897,1361951994.897,80.12.51.134,7.35.9.131,47692,54355,17,0,0,1,51,78,49
1361951998.417,1361951998.417,7.35.229.24,78.157.212.152,53,42759,17,0,0,1,58,49,57
1361951998.417,1361951998.417,248.207.38.29,102.5.46.212,53,25122,17,0,0,1,136,49,57
1361951994.897,1361951994.897,7.35.156.253,68.138.155.104,59054,80,6,0,0,1,46,50,78
1361951994.833,1361951994.833,7.35.93.70,94.122.207.66,43082,53,17,0,0,1,77,50,78
1361951994.897,1361951994.897,7.35.1.14,53.113.15.153,51413,6881,17,0,0,1,294,50,78
1361951998.417,1361951998.417,41.43.203.146,65.42.232.89,15413,30210,17,0,0,1,50,50,78
1361951994.833,1361951994.833,75.41.207.155,41.43.208.46,51413,12596,17,32,0,1,317,57,50
1361951998.417,1361951998.417,7.35.93.125,46.127.39.177,25322,53,17,0,0,1,69,50,78
1361951998.417,1361951998.417,41.43.208.46,205.58.158.120,12596,42175,17,0,0,1,129,50,57
1361951994.897,1361951994.897,248.207.142.6,198.108.82.122,993,52043,6,0,0,1,158,50,57
1361951994.897,1361951994.897,250.147.169.134,152.130.111.248,1029,9875,17,0,0,1,327,76,0
1361951994.833,1361951994.833,7.35.11.112,69.171.43.254,60610,46272,6,0,0,1,64,50,57
1361951994.833,1361951994.833,90.159.171.196,248.207.38.29,8889,53,17,32,0,1,106,57,49
1361951994.897,1361951994.897,24.244.207.210,7.35.156.253,80,14507,6,0,0,1,52,78,49
1361951994.833,1361951994.833,248.207.38.29,90.159.171.196,53,8889,17,0,0,1,170,49,57
1361951994.897,1361951994.897,100.82.193.204,7.35.156.251,12037,43419,6,32,0,1,113,57,49
1361951994.833,1361951994.833,94.110.233.165,41.43.208.46,56381,12596,17,40,0,1,100,57,50
1361951994.897,1361951994.897,74.200.241.21,7.35.157.44,36097,6881,17,32,0,1,93,57,49
1361951994.897,1361951994.897,7.35.97.131,72.39.56.197,123,123,17,0,0,1,76,50,57
1361951994.897,1361951994.897,216.84.74.70,74.241.67.133,49634,80,6,0,0,1,46,50,78
1361951994.833,1361951994.833,7.35.1.30,249.21.219.141,49302,3919,17,0,0,1,47,50,76
1361951994.897,1361951994.897,69.171.43.254,7.35.11.112,46272,60610,6,32,0,1,46,57,49
1361951994.833,1361951994.833,248.207.142.6,69.178.237.226,993,52540,6,0,0,1,142,50,57
1361951998.417,1361951998.417,41.43.219.27,72.158.220.127,52267,27018,17,0,0,1,112,49,57
1361951994.833,1361951994.833,68.138.125.177,7.35.156.227,80,1055,6,0,0,1,46,78,50
1361951994.897,1361951994.897,59.54.169.142,216.84.74.70,80,50367,6,0,0,1,709,78,49
1361951994.897,1361951994.897,24.244.207.224,7.35.29.188,80,59834,6,0,0,1,361,78,50
1361951994.897,1361951994.897,203.105.136.188,7.35.156.231,1132,33923,17,32,0,1,93,57,50
1361951994.833,1361951994.833,124.233.227.54,41.43.197.33,58768,55364,6,32,0,1,52,57,50
1361951994.897,1361951994.897,101.62.49.149,248.207.38.29,29603,53,17,32,0,1,77,57,50
1361951994.897,1361951994.897,101.127.98.3,7.35.156.253,80,28565,6,32,0,1,52,57,49
1361951994.897,1361951994.897,248.207.38.29,101.62.49.149,53,29603,17,0,0,1,129,50,78
1361951994.897,1361951994.897,41.43.214.7,70.128.53.135,35873,443,6,0,0,1,46,50,78
1361951994.896,1361951994.896,248.227.185.190,248.207.48.41,53,39118,17,0,0,1,1443,76,49
1361951994.896,1361951994.896,176.188.33.151,41.43.215.7,18866,3552,6,0,0,1,52,78,50
1361951998.416,1361951998.416,248.207.38.29,102.5.46.212,53,9744,17,0,0,1,136,49,57
1361951994.896,1361951994.896,248.207.38.29,200.129.195.97,53,53845,17,0,0,1,135,49,78
1361951994.896,1361951994.896,41.43.194.112,65.236.170.162,43801,60581,17,0,0,1,133,49,57
1361951994.896,1361951994.896,67.107.71.189,7.35.48.174,37896,53,17,32,0,1,88,57,49
1361951998.416,1361951998.416,7.35.209.37,170.45.135.227,0,0,1,0,0,1,46,50,78
1361951994.896,1361951994.896,41.43.194.112,112.49.115.149,43801,40037,17,0,0,1,61,50,78
1361951994.896,1361951994.896,41.43.194.112,238.135.55.89,43801,40010,17,0,0,1,62,50,78
1361951994.896,1361951994.896,71.156.24.98,41.43.194.112,40008,43801,17,0,0,1,49,78,50
1361951994.896,1361951994.896,41.43.194.112,112.49.115.154,43801,40032,17,0,0,1,62,49,78
1361951994.896,1361951994.896,41.43.208.46,211.127.72.32,12596,12346,17,0,0,1,129,49,57
1361951994.896,1361951994.896,46.92.250.19,41.43.205.167,53140,16001,17,0,0,1,131,78,50
1361951994.896,1361951994.896,7.35.62.53,23.199.254.17,57451,3283,6,0,0,1,64,50,57
1361951994.896,1361951994.896,162.106.160.167,7.35.156.226,80,32217,6,32,0,1,52,57,49
1361951994.896,1361951994.896,115.186.196.159,248.207.48.40,62338,53,17,32,0,1,57,57,50
1361951994.896,1361951994.896,23.199.246.43,7.35.209.222,53763,443,6,32,0,1,48,57,50
